what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1332383791239
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1332383793395
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.ClassFileEditor",1332383793428
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332383848447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332384657697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332384658056
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332384669972
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332384670550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388453701
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1332388454443
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388455679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388456461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388458096
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388460943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388462472
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388478469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388479159
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388480742
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388485797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388490869
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1332388492066
